"Lnr" "Unfall" "Geschlecht" "Beruf" "Alter" "Fahrpraxis"
3224 0 "Mann" "Biologe" 64 46
3225 0 "Frau" "Biologe" 30 11
3226 0 "Mann" "Biologe" 31 12
3227 0 "Frau" "Biologe" 42 22
3228 0 "Mann" "Biologe" 56 38
3229 0 "Frau" "Biologe" 47 28
3230 0 "Frau" "Biologe" 55 35
3231 0 "Frau" "Biologe" 38 20
3232 0 "Frau" "Biologe" 40 21
3233 0 "Mann" "Biologe" 44 26
3234 0 "Frau" "Biologe" 57 39
3235 0 "Mann" "Biologe" 33 13
3236 0 "Frau" "Biologe" 46 27
3237 0 "Frau" "Biologe" 47 27
3238 0 "Mann" "Biologe" 29 11
3239 0 "Mann" "Biologe" 34 15
3240 0 "Frau" "Biologe" 55 36
3241 0 "Frau" "Biologe" 43 24
3242 0 "Mann" "Biologe" 62 44
3243 0 "Frau" "Biologe" 60 41
3244 0 "Mann" "Biologe" 43 25
3245 0 "Frau" "Biologe" 48 29
3246 1 "Mann" "Biologe" 25 6
3247 0 "Frau" "Biologe" 42 23
3248 0 "Frau" "Biologe" 50 30
3249 0 "Mann" "Biologe" 54 36
3250 0 "Mann" "Biologe" 44 25
3251 1 "Mann" "Biologe" 28 8
3252 0 "Mann" "Biologe" 36 17
3253 0 "Frau" "Biologe" 58 39
3254 0 "Frau" "Biologe" 46 26
3255 0 "Frau" "Biologe" 40 20
3256 0 "Frau" "Biologe" 43 24
3257 0 "Frau" "Biologe" 59 40
3258 0 "Frau" "Biologe" 49 31
3259 0 "Mann" "Biologe" 27 9
3260 0 "Frau" "Biologe" 50 30
3261 0 "Frau" "Biologe" 34 16
3262 0 "Frau" "Biologe" 36 17
3263 0 "Mann" "Biologe" 38 18
3264 0 "Mann" "Biologe" 50 31
3265 0 "Frau" "Biologe" 42 23
3266 0 "Frau" "Biologe" 47 29
3267 0 "Frau" "Biologe" 60 41
3268 0 "Frau" "Biologe" 53 33
3269 0 "Mann" "Biologe" 47 28
3270 0 "Mann" "Biologe" 46 26
3271 0 "Mann" "Biologe" 47 27
3272 0 "Frau" "Biologe" 27 8
3273 0 "Mann" "Biologe" 31 12
3274 0 "Mann" "Biologe" 38 19
3275 0 "Frau" "Biologe" 49 30
3276 0 "Frau" "Biologe" 50 32
3277 0 "Frau" "Biologe" 36 17
3278 0 "Mann" "Biologe" 32 12
3279 0 "Frau" "Biologe" 39 20
3280 0 "Mann" "Biologe" 45 27
3281 0 "Mann" "Biologe" 35 17
3282 0 "Mann" "Biologe" 49 29
3283 0 "Mann" "Biologe" 43 25
3284 0 "Frau" "Biologe" 54 35
3285 0 "Frau" "Biologe" 50 31
3286 0 "Frau" "Biologe" 47 28
3287 0 "Mann" "Biologe" 38 18
3288 0 "Frau" "Biologe" 59 40
3289 0 "Frau" "Biologe" 45 26
3290 0 "Frau" "Biologe" 38 19
3291 0 "Frau" "Biologe" 43 23
3292 0 "Mann" "Biologe" 53 34
3293 0 "Mann" "Biologe" 62 44
3294 0 "Frau" "Biologe" 36 17
3295 0 "Frau" "Biologe" 35 16
3296 0 "Frau" "Biologe" 32 13
3297 0 "Frau" "Biologe" 51 32
3298 0 "Frau" "Biologe" 60 42
3299 0 "Frau" "Biologe" 26 7
3300 0 "Frau" "Biologe" 57 38
3301 0 "Frau" "Biologe" 37 18
3302 0 "Frau" "Biologe" 55 36
3303 0 "Frau" "Biologe" 41 23
3304 1 "Frau" "Biologe" 32 13
3305 0 "Frau" "Biologe" 45 26
3306 0 "Frau" "Biologe" 57 39
3307 1 "Frau" "Biologe" 29 11
3308 0 "Mann" "Biologe" 63 43
3309 0 "Mann" "Biologe" 36 16
3310 1 "Frau" "Biologe" 27 7
3311 0 "Frau" "Biologe" 39 20
3312 0 "Mann" "Biologe" 41 22
3313 1 "Mann" "Biologe" 29 10
3314 0 "Mann" "Biologe" 42 23
3315 0 "Frau" "Biologe" 32 14
3316 0 "Frau" "Biologe" 55 36
3317 0 "Frau" "Biologe" 34 16
3318 1 "Frau" "Biologe" 27 9
3319 1 "Frau" "Biologe" 33 14
3320 0 "Frau" "Biologe" 52 32
3321 0 "Mann" "Biologe" 43 25
3322 0 "Mann" "Biologe" 30 11
3323 0 "Mann" "Biologe" 45 26
3324 0 "Mann" "Biologe" 54 34
3325 0 "Frau" "Biologe" 45 25
3326 0 "Frau" "Biologe" 25 7
3327 0 "Mann" "Biologe" 60 41
3328 0 "Frau" "Biologe" 54 34
3329 0 "Mann" "Biologe" 50 31
3330 0 "Frau" "Biologe" 48 30
3331 0 "Frau" "Biologe" 49 31
3332 0 "Frau" "Biologe" 50 31
3333 0 "Frau" "Biologe" 50 31
3334 0 "Frau" "Biologe" 36 16
3335 0 "Frau" "Biologe" 52 34
3336 0 "Frau" "Biologe" 39 21
3337 0 "Mann" "Biologe" 46 26
3338 0 "Mann" "Biologe" 44 25
3339 0 "Mann" "Biologe" 48 28
3340 0 "Mann" "Biologe" 62 43
3341 1 "Frau" "Biologe" 34 14
3342 0 "Frau" "Biologe" 48 29
3343 0 "Frau" "Biologe" 61 41
3344 0 "Mann" "Biologe" 45 27
3345 0 "Frau" "Biologe" 55 35
3346 0 "Mann" "Biologe" 51 32
3347 0 "Frau" "Biologe" 46 27
3348 0 "Frau" "Biologe" 51 32
3349 0 "Frau" "Biologe" 53 34
3350 0 "Mann" "Biologe" 38 19
3351 0 "Mann" "Biologe" 55 37
3352 0 "Mann" "Biologe" 52 32
3353 0 "Frau" "Biologe" 45 25
3354 0 "Mann" "Biologe" 42 23
3355 0 "Mann" "Biologe" 31 11
3356 0 "Frau" "Biologe" 63 43
3357 0 "Frau" "Biologe" 50 32
3358 0 "Mann" "Biologe" 52 34
3359 0 "Frau" "Biologe" 36 18
3360 0 "Mann" "Biologe" 38 20
3361 0 "Frau" "Biologe" 59 40
3362 0 "Mann" "Biologe" 50 32
3363 0 "Frau" "Biologe" 55 36
3364 0 "Frau" "Biologe" 44 25
3365 0 "Mann" "Biologe" 51 33
3366 0 "Mann" "Biologe" 33 15
3367 0 "Frau" "Biologe" 38 18
3368 0 "Frau" "Biologe" 39 20
3369 0 "Frau" "Biologe" 44 25
3370 0 "Mann" "Biologe" 43 24
3371 0 "Mann" "Biologe" 39 21
3372 0 "Mann" "Biologe" 35 15
3373 0 "Frau" "Biologe" 54 34
3374 0 "Frau" "Biologe" 56 38
3375 0 "Frau" "Biologe" 56 37
3376 0 "Frau" "Biologe" 64 44
3377 0 "Frau" "Biologe" 58 40
3378 0 "Frau" "Biologe" 51 32
3379 0 "Frau" "Biologe" 46 28
3380 0 "Frau" "Biologe" 44 26
3381 0 "Frau" "Biologe" 39 20
3382 0 "Frau" "Biologe" 27 9
3383 0 "Mann" "Biologe" 52 33
3384 0 "Frau" "Biologe" 45 25
3385 0 "Frau" "Biologe" 43 24
3386 0 "Frau" "Biologe" 33 14
3387 0 "Frau" "Biologe" 51 33
3388 0 "Frau" "Biologe" 52 32
3389 0 "Frau" "Biologe" 44 25
3390 1 "Mann" "Biologe" 29 10
3391 0 "Frau" "Biologe" 35 15
3392 0 "Frau" "Biologe" 45 26
3393 0 "Mann" "Biologe" 44 24
3394 0 "Frau" "Biologe" 48 29
3395 0 "Mann" "Biologe" 32 13
3396 0 "Mann" "Biologe" 31 13
3397 0 "Mann" "Biologe" 49 30
3398 0 "Mann" "Biologe" 43 25
3399 0 "Frau" "Biologe" 53 34
3400 0 "Frau" "Biologe" 55 36
3401 0 "Frau" "Biologe" 45 25
3402 0 "Mann" "Biologe" 47 28
3403 0 "Frau" "Biologe" 45 26
3404 0 "Frau" "Biologe" 52 33
3405 0 "Frau" "Biologe" 44 24
3406 0 "Frau" "Biologe" 59 39
3407 0 "Frau" "Biologe" 39 20
3408 0 "Mann" "Biologe" 47 28
3409 0 "Mann" "Biologe" 45 26
3410 0 "Mann" "Biologe" 47 29
3411 0 "Mann" "Biologe" 47 28
3412 0 "Mann" "Biologe" 45 27
3413 0 "Mann" "Biologe" 45 25
3414 0 "Frau" "Biologe" 43 24
3415 0 "Frau" "Biologe" 54 35
3416 0 "Frau" "Biologe" 33 14
3417 0 "Frau" "Biologe" 32 14
3418 0 "Frau" "Biologe" 40 20
3419 0 "Frau" "Biologe" 39 20
3420 0 "Frau" "Biologe" 41 22
3421 0 "Frau" "Biologe" 47 29
3422 0 "Frau" "Biologe" 37 18
3423 0 "Mann" "Biologe" 56 36
3424 0 "Frau" "Biologe" 30 11
3425 0 "Mann" "Biologe" 37 18
3426 0 "Mann" "Biologe" 50 32
3427 0 "Frau" "Biologe" 51 32
3428 0 "Frau" "Biologe" 41 22
3429 0 "Frau" "Biologe" 61 42
3430 0 "Frau" "Biologe" 57 38
3431 0 "Mann" "Biologe" 34 16
3432 0 "Frau" "Biologe" 43 25
3433 0 "Frau" "Biologe" 46 28
3434 0 "Frau" "Biologe" 33 14
3435 1 "Mann" "Biologe" 31 11
3436 0 "Frau" "Biologe" 57 39
3437 0 "Frau" "Biologe" 55 37
3438 0 "Mann" "Biologe" 32 13
3439 0 "Mann" "Biologe" 42 23
3440 0 "Frau" "Biologe" 38 19
3441 0 "Frau" "Biologe" 49 29
3442 0 "Mann" "Biologe" 47 28
3443 0 "Mann" "Biologe" 37 17
3444 0 "Frau" "Biologe" 42 22
3445 0 "Frau" "Biologe" 53 34
3446 0 "Frau" "Biologe" 56 37
3447 0 "Frau" "Biologe" 42 23
3448 0 "Mann" "Biologe" 56 37
3449 0 "Frau" "Biologe" 46 27
3450 0 "Mann" "Biologe" 45 27
3451 0 "Mann" "Biologe" 54 35
3452 0 "Mann" "Biologe" 41 23
3453 0 "Mann" "Biologe" 53 34
3454 0 "Mann" "Biologe" 54 35
3455 0 "Frau" "Biologe" 35 16
3456 0 "Mann" "Biologe" 59 39
3457 0 "Frau" "Biologe" 27 7
3458 0 "Mann" "Biologe" 47 28
3459 0 "Frau" "Biologe" 35 17
3460 0 "Frau" "Biologe" 46 27
3461 0 "Frau" "Biologe" 49 30
3462 0 "Frau" "Biologe" 42 23
3463 0 "Frau" "Biologe" 28 9
3464 0 "Frau" "Biologe" 29 10
3465 0 "Frau" "Biologe" 34 16
3466 0 "Frau" "Biologe" 47 29
3467 0 "Frau" "Biologe" 46 27
3468 0 "Frau" "Biologe" 46 27
3469 0 "Frau" "Biologe" 42 24
3470 0 "Frau" "Biologe" 49 31
3471 0 "Frau" "Biologe" 48 29
3472 0 "Frau" "Biologe" 37 18
3473 0 "Frau" "Biologe" 37 18
3474 0 "Mann" "Biologe" 26 7
3475 0 "Mann" "Biologe" 62 43
3476 0 "Frau" "Biologe" 51 32
3477 0 "Frau" "Biologe" 53 35
3478 0 "Frau" "Biologe" 50 30
3479 1 "Frau" "Biologe" 29 9
3480 1 "Frau" "Biologe" 29 11
3481 0 "Frau" "Biologe" 52 32
3482 0 "Frau" "Biologe" 49 30
3483 0 "Frau" "Biologe" 41 22
3484 0 "Mann" "Biologe" 50 31
3485 0 "Mann" "Biologe" 32 13
3486 0 "Mann" "Biologe" 44 24
3487 0 "Frau" "Biologe" 41 23
3488 0 "Mann" "Biologe" 43 24
3489 0 "Mann" "Biologe" 32 12
3490 0 "Frau" "Biologe" 49 29
3491 0 "Mann" "Biologe" 46 26
3492 0 "Frau" "Biologe" 32 14
3493 0 "Frau" "Biologe" 36 17
3494 0 "Frau" "Biologe" 41 23
3495 0 "Frau" "Biologe" 51 32
3496 0 "Mann" "Biologe" 49 30
3497 0 "Mann" "Biologe" 60 42
3498 0 "Mann" "Biologe" 28 9
3499 0 "Frau" "Biologe" 50 31
3500 0 "Mann" "Biologe" 38 20
