"Lnr" "Unfall" "Geschlecht" "Beruf" "Alter" "Fahrpraxis" "Zeit"
2943 0 "Frau" "Biologe" 56 38 5
2944 0 "Mann" "Biologe" 50 31 17
2945 0 "Mann" "Biologe" 48 28 13
2946 0 "Frau" "Biologe" 60 41 9
2947 0 "Frau" "Biologe" 46 27 13
2948 0 "Mann" "Biologe" 48 29 12
2949 0 "Frau" "Biologe" 42 23 67
2950 0 "Frau" "Biologe" 40 20 48
2951 0 "Mann" "Biologe" 31 13 81
2952 0 "Mann" "Biologe" 48 30 17
2953 0 "Mann" "Biologe" 60 40 0
2954 0 "Frau" "Biologe" 49 30 20
2955 0 "Frau" "Biologe" 32 13 22
2956 0 "Frau" "Biologe" 37 18 4
2957 0 "Mann" "Biologe" 29 9 45
2958 0 "Frau" "Biologe" 49 30 8
2959 0 "Frau" "Biologe" 54 35 33
2960 0 "Mann" "Biologe" 41 22 3
2961 0 "Frau" "Biologe" 54 35 1
2962 0 "Mann" "Biologe" 40 20 5
2963 0 "Mann" "Biologe" 56 38 13
2964 0 "Mann" "Biologe" 45 26 8
2965 0 "Mann" "Biologe" 37 18 54
2966 0 "Mann" "Biologe" 43 23 0
2967 0 "Frau" "Biologe" 45 27 54
2968 0 "Frau" "Biologe" 63 44 2
2969 0 "Mann" "Biologe" 41 22 93
2970 0 "Frau" "Biologe" 41 22 17
2971 0 "Frau" "Biologe" 41 23 1
2972 0 "Frau" "Biologe" 50 32 52
2973 0 "Mann" "Biologe" 46 26 19
2974 0 "Frau" "Biologe" 43 25 8
2975 1 "Frau" "Biologe" 28 9 22
2976 0 "Frau" "Biologe" 54 34 4
2977 0 "Frau" "Biologe" 51 31 2
2978 0 "Frau" "Biologe" 38 19 14
2979 0 "Frau" "Biologe" 34 15 23
2980 0 "Frau" "Biologe" 27 8 89
2981 0 "Mann" "Biologe" 46 28 24
2982 0 "Frau" "Biologe" 34 15 14
2983 0 "Frau" "Biologe" 43 24 48
2984 0 "Frau" "Biologe" 37 18 27
2985 0 "Frau" "Biologe" 41 22 6
2986 0 "Frau" "Biologe" 50 31 19
2987 0 "Frau" "Biologe" 64 45 38
2988 0 "Frau" "Biologe" 65 46 16
2989 0 "Frau" "Biologe" 26 7 7
2990 0 "Frau" "Biologe" 36 18 21
2991 0 "Frau" "Biologe" 42 24 9
2992 0 "Frau" "Biologe" 46 28 25
2993 0 "Frau" "Biologe" 45 26 7
2994 0 "Mann" "Biologe" 51 31 33
2995 0 "Mann" "Biologe" 49 31 83
2996 0 "Mann" "Biologe" 64 45 64
2997 0 "Frau" "Biologe" 60 40 0
2998 0 "Frau" "Biologe" 38 19 1
2999 0 "Mann" "Biologe" 46 27 1
3000 0 "Frau" "Biologe" 34 16 7
3001 0 "Frau" "Biologe" 39 21 27
3002 0 "Frau" "Biologe" 40 20 17
3003 0 "Frau" "Biologe" 30 12 18
3004 0 "Mann" "Biologe" 34 16 11
3005 1 "Frau" "Biologe" 26 7 32
3006 0 "Frau" "Biologe" 46 27 34
3007 1 "Frau" "Biologe" 30 10 15
3008 0 "Mann" "Biologe" 40 20 20
3009 0 "Frau" "Biologe" 59 40 56
3010 0 "Frau" "Biologe" 51 31 45
3011 0 "Frau" "Biologe" 55 36 14
3012 0 "Mann" "Biologe" 63 43 6
3013 0 "Frau" "Biologe" 47 28 1
3014 0 "Frau" "Biologe" 39 21 31
3015 0 "Mann" "Biologe" 27 8 0
3016 0 "Mann" "Biologe" 59 40 82
3017 0 "Frau" "Biologe" 48 28 11
3018 0 "Frau" "Biologe" 47 28 3
3019 0 "Frau" "Biologe" 31 13 42
3020 0 "Frau" "Biologe" 32 13 23
3021 0 "Mann" "Biologe" 50 31 3
3022 0 "Frau" "Biologe" 54 34 42
3023 0 "Frau" "Biologe" 54 35 5
3024 0 "Frau" "Biologe" 44 25 10
3025 0 "Frau" "Biologe" 50 31 8
3026 0 "Frau" "Biologe" 49 30 15
3027 0 "Mann" "Biologe" 27 7 52
3028 1 "Frau" "Biologe" 31 12 1
3029 0 "Frau" "Biologe" 43 24 24
3030 0 "Mann" "Biologe" 35 15 10
3031 0 "Frau" "Biologe" 38 20 50
3032 0 "Mann" "Biologe" 48 29 19
3033 0 "Mann" "Biologe" 34 14 2
3034 0 "Mann" "Biologe" 47 28 29
3035 0 "Frau" "Biologe" 40 21 4
3036 0 "Mann" "Biologe" 57 38 3
3037 0 "Frau" "Biologe" 48 29 30
3038 0 "Frau" "Biologe" 46 27 3
3039 0 "Frau" "Biologe" 48 28 6
3040 0 "Mann" "Biologe" 39 20 20
3041 0 "Mann" "Biologe" 61 42 46
3042 0 "Frau" "Biologe" 44 26 26
3043 0 "Mann" "Biologe" 61 43 0
3044 0 "Frau" "Biologe" 35 17 1
3045 1 "Frau" "Biologe" 33 13 40
3046 0 "Frau" "Biologe" 42 23 7
3047 0 "Frau" "Biologe" 40 20 55
3048 0 "Frau" "Biologe" 32 13 5
3049 0 "Mann" "Biologe" 30 11 22
3050 0 "Frau" "Biologe" 59 40 5
3051 0 "Mann" "Biologe" 49 31 9
3052 0 "Frau" "Biologe" 52 33 9
3053 0 "Frau" "Biologe" 47 28 6
3054 0 "Mann" "Biologe" 45 27 17
3055 0 "Mann" "Biologe" 40 21 5
3056 0 "Frau" "Biologe" 38 20 0
3057 0 "Mann" "Biologe" 49 30 2
3058 0 "Frau" "Biologe" 44 24 20
3059 0 "Mann" "Biologe" 38 18 14
3060 0 "Frau" "Biologe" 41 23 141
3061 0 "Frau" "Biologe" 46 27 5
3062 0 "Mann" "Biologe" 55 36 20
3063 0 "Frau" "Biologe" 49 30 91
3064 0 "Mann" "Biologe" 47 28 5
3065 0 "Frau" "Biologe" 53 33 3
3066 0 "Mann" "Biologe" 53 34 27
3067 0 "Frau" "Biologe" 60 41 29
3068 0 "Mann" "Biologe" 59 39 22
3069 0 "Frau" "Biologe" 44 25 53
3070 0 "Mann" "Biologe" 50 31 20
3071 0 "Frau" "Biologe" 25 6 16
3072 0 "Frau" "Biologe" 30 11 47
3073 0 "Frau" "Biologe" 33 14 3
3074 0 "Mann" "Biologe" 39 20 37
3075 0 "Mann" "Biologe" 42 23 27
3076 0 "Frau" "Biologe" 41 22 26
3077 0 "Mann" "Biologe" 48 28 43
3078 0 "Frau" "Biologe" 38 20 2
3079 0 "Mann" "Biologe" 53 33 12
3080 0 "Mann" "Biologe" 37 17 6
3081 0 "Frau" "Biologe" 44 25 42
3082 0 "Frau" "Biologe" 46 26 5
3083 0 "Mann" "Biologe" 60 40 4
3084 0 "Frau" "Biologe" 43 23 5
3085 0 "Frau" "Biologe" 45 26 5
3086 0 "Mann" "Biologe" 39 20 5
3087 0 "Mann" "Biologe" 43 23 4
3088 0 "Frau" "Biologe" 44 25 36
3089 0 "Mann" "Biologe" 50 32 25
3090 0 "Frau" "Biologe" 57 39 14
3091 0 "Mann" "Biologe" 64 46 6
3092 0 "Frau" "Biologe" 44 24 2
3093 0 "Frau" "Biologe" 45 27 26
3094 0 "Mann" "Biologe" 64 45 13
3095 0 "Mann" "Biologe" 63 45 8
3096 0 "Frau" "Biologe" 33 13 12
3097 0 "Mann" "Biologe" 49 29 29
3098 0 "Mann" "Biologe" 50 32 0
3099 0 "Mann" "Biologe" 50 32 5
3100 0 "Frau" "Biologe" 25 7 1
3101 0 "Frau" "Biologe" 32 12 78
3102 0 "Frau" "Biologe" 39 20 24
3103 0 "Frau" "Biologe" 39 19 18
3104 0 "Frau" "Biologe" 31 13 14
3105 0 "Mann" "Biologe" 36 17 2
3106 1 "Frau" "Biologe" 28 9 51
3107 0 "Frau" "Biologe" 46 26 27
3108 0 "Frau" "Biologe" 48 28 19
3109 0 "Frau" "Biologe" 45 27 38
3110 0 "Mann" "Biologe" 56 37 12
3111 0 "Frau" "Biologe" 32 14 2
3112 0 "Frau" "Biologe" 51 32 28
3113 0 "Mann" "Biologe" 42 24 10
3114 0 "Frau" "Biologe" 32 13 14
3115 0 "Frau" "Biologe" 47 29 6
3116 0 "Frau" "Biologe" 39 19 21
3117 0 "Frau" "Biologe" 59 39 18
3118 0 "Frau" "Biologe" 52 34 11
3119 0 "Frau" "Biologe" 40 22 8
3120 0 "Mann" "Biologe" 56 37 30
3121 0 "Frau" "Biologe" 54 35 39
3122 0 "Frau" "Biologe" 49 31 109
3123 0 "Frau" "Biologe" 42 24 10
3124 0 "Mann" "Biologe" 38 19 37
3125 0 "Frau" "Biologe" 60 40 10
3126 0 "Frau" "Biologe" 56 36 1
3127 0 "Mann" "Biologe" 47 28 15
3128 0 "Mann" "Biologe" 52 34 32
3129 0 "Frau" "Biologe" 60 41 135
3130 0 "Mann" "Biologe" 50 30 32
3131 0 "Frau" "Biologe" 51 33 34
3132 0 "Frau" "Biologe" 33 14 51
3133 0 "Frau" "Biologe" 42 22 26
3134 0 "Mann" "Biologe" 48 29 64
3135 0 "Frau" "Biologe" 46 28 1
3136 0 "Frau" "Biologe" 62 43 8
3137 0 "Frau" "Biologe" 54 35 0
3138 0 "Mann" "Biologe" 49 31 36
3139 0 "Frau" "Biologe" 45 26 11
3140 0 "Mann" "Biologe" 54 36 0
3141 0 "Mann" "Biologe" 27 7 9
3142 0 "Mann" "Biologe" 52 33 24
3143 0 "Mann" "Biologe" 40 21 11
3144 0 "Frau" "Biologe" 50 30 2
3145 1 "Frau" "Biologe" 36 17 12
3146 0 "Frau" "Biologe" 34 15 20
3147 0 "Frau" "Biologe" 55 35 37
3148 0 "Mann" "Biologe" 28 10 11
3149 0 "Mann" "Biologe" 45 27 0
3150 1 "Frau" "Biologe" 27 8 5
3151 0 "Mann" "Biologe" 52 33 128
3152 0 "Mann" "Biologe" 57 37 67
3153 0 "Frau" "Biologe" 60 41 20
3154 0 "Mann" "Biologe" 54 35 3
3155 0 "Frau" "Biologe" 26 8 50
3156 1 "Frau" "Biologe" 31 12 13
3157 0 "Frau" "Biologe" 44 26 21
3158 0 "Frau" "Biologe" 41 22 24
3159 0 "Mann" "Biologe" 40 21 21
3160 0 "Mann" "Biologe" 44 25 13
3161 0 "Frau" "Biologe" 37 17 70
3162 0 "Frau" "Biologe" 50 30 38
3163 0 "Mann" "Biologe" 39 20 20
3164 0 "Frau" "Biologe" 53 34 16
3165 0 "Mann" "Biologe" 42 22 3
3166 0 "Frau" "Biologe" 41 23 9
3167 0 "Frau" "Biologe" 39 19 8
3168 0 "Frau" "Biologe" 54 36 9
3169 0 "Frau" "Biologe" 44 26 3
3170 0 "Frau" "Biologe" 38 19 12
3171 0 "Mann" "Biologe" 44 25 13
3172 0 "Mann" "Biologe" 54 35 17
3173 1 "Frau" "Biologe" 29 10 33
3174 0 "Frau" "Biologe" 37 18 8
3175 0 "Frau" "Biologe" 42 22 34
3176 0 "Mann" "Biologe" 28 10 7
3177 0 "Mann" "Biologe" 48 28 9
3178 0 "Mann" "Biologe" 51 32 1
3179 0 "Frau" "Biologe" 54 36 20
3180 0 "Mann" "Biologe" 65 46 7
3181 0 "Frau" "Biologe" 49 30 105
3182 1 "Mann" "Biologe" 34 15 2
3183 0 "Frau" "Biologe" 32 13 4
3184 0 "Mann" "Biologe" 34 14 58
3185 0 "Mann" "Biologe" 50 31 5
3186 0 "Mann" "Biologe" 46 26 12
3187 0 "Frau" "Biologe" 48 30 3
3188 0 "Frau" "Biologe" 38 20 8
3189 0 "Frau" "Biologe" 40 22 6
3190 0 "Mann" "Biologe" 26 7 1
3191 0 "Frau" "Biologe" 45 27 30
3192 0 "Frau" "Biologe" 34 15 40
3193 0 "Mann" "Biologe" 39 20 20
3194 0 "Frau" "Biologe" 42 23 26
3195 0 "Frau" "Biologe" 40 21 26
3196 0 "Mann" "Biologe" 62 44 79
3197 0 "Frau" "Biologe" 45 26 34
3198 0 "Frau" "Biologe" 38 19 5
3199 0 "Mann" "Biologe" 50 30 17
3200 0 "Mann" "Biologe" 50 32 21
3201 0 "Frau" "Biologe" 59 41 12
3202 0 "Frau" "Biologe" 42 23 21
3203 0 "Frau" "Biologe" 37 18 18
3204 0 "Mann" "Biologe" 35 16 54
3205 0 "Mann" "Biologe" 58 39 5
3206 0 "Frau" "Biologe" 56 37 44
3207 0 "Frau" "Biologe" 38 18 2
3208 0 "Frau" "Biologe" 65 47 1
3209 0 "Frau" "Biologe" 47 29 45
3210 1 "Mann" "Biologe" 31 11 7
3211 0 "Mann" "Biologe" 44 25 44
3212 0 "Frau" "Biologe" 54 34 13
3213 0 "Frau" "Biologe" 52 32 7
3214 0 "Mann" "Biologe" 57 37 48
3215 0 "Frau" "Biologe" 43 23 30
3216 0 "Mann" "Biologe" 49 29 23
3217 0 "Frau" "Biologe" 61 41 23
3218 0 "Frau" "Biologe" 59 40 62
3219 0 "Mann" "Biologe" 43 24 11
3220 0 "Frau" "Biologe" 36 17 54
3221 0 "Mann" "Biologe" 47 29 33
3222 0 "Frau" "Biologe" 37 18 52
3223 0 "Mann" "Biologe" 53 34 17
3224 0 "Mann" "Biologe" 64 46 0
3225 0 "Frau" "Biologe" 30 11 18
3226 0 "Mann" "Biologe" 31 12 3
3227 0 "Frau" "Biologe" 42 22 62
3228 0 "Mann" "Biologe" 56 38 39
3229 0 "Frau" "Biologe" 47 28 11
3230 0 "Frau" "Biologe" 55 35 10
3231 0 "Frau" "Biologe" 38 20 3
3232 0 "Frau" "Biologe" 40 21 29
3233 0 "Mann" "Biologe" 44 26 50
3234 0 "Frau" "Biologe" 57 39 30
3235 0 "Mann" "Biologe" 33 13 35
3236 0 "Frau" "Biologe" 46 27 68
3237 0 "Frau" "Biologe" 47 27 17
3238 0 "Mann" "Biologe" 29 11 85
3239 0 "Mann" "Biologe" 34 15 3
3240 0 "Frau" "Biologe" 55 36 15
3241 0 "Frau" "Biologe" 43 24 15
3242 0 "Mann" "Biologe" 62 44 13
3243 0 "Frau" "Biologe" 60 41 26
3244 0 "Mann" "Biologe" 43 25 50
3245 0 "Frau" "Biologe" 48 29 6
3246 1 "Mann" "Biologe" 25 6 9
3247 0 "Frau" "Biologe" 42 23 50
3248 0 "Frau" "Biologe" 50 30 34
3249 0 "Mann" "Biologe" 54 36 43
3250 0 "Mann" "Biologe" 44 25 83
3251 1 "Mann" "Biologe" 28 8 4
3252 0 "Mann" "Biologe" 36 17 16
3253 0 "Frau" "Biologe" 58 39 6
3254 0 "Frau" "Biologe" 46 26 45
3255 0 "Frau" "Biologe" 40 20 8
3256 0 "Frau" "Biologe" 43 24 83
3257 0 "Frau" "Biologe" 59 40 38
3258 0 "Frau" "Biologe" 49 31 0
3259 0 "Mann" "Biologe" 27 9 115
3260 0 "Frau" "Biologe" 50 30 5
3261 0 "Frau" "Biologe" 34 16 1
3262 0 "Frau" "Biologe" 36 17 19
3263 0 "Mann" "Biologe" 38 18 25
3264 0 "Mann" "Biologe" 50 31 11
3265 0 "Frau" "Biologe" 42 23 89
3266 0 "Frau" "Biologe" 47 29 6
3267 0 "Frau" "Biologe" 60 41 19
3268 0 "Frau" "Biologe" 53 33 2
3269 0 "Mann" "Biologe" 47 28 27
3270 0 "Mann" "Biologe" 46 26 9
3271 0 "Mann" "Biologe" 47 27 36
3272 0 "Frau" "Biologe" 27 8 24
3273 0 "Mann" "Biologe" 31 12 69
3274 0 "Mann" "Biologe" 38 19 11
3275 0 "Frau" "Biologe" 49 30 19
3276 0 "Frau" "Biologe" 50 32 54
3277 0 "Frau" "Biologe" 36 17 17
3278 0 "Mann" "Biologe" 32 12 14
3279 0 "Frau" "Biologe" 39 20 66
3280 0 "Mann" "Biologe" 45 27 74
3281 0 "Mann" "Biologe" 35 17 22
3282 0 "Mann" "Biologe" 49 29 24
3283 0 "Mann" "Biologe" 43 25 14
3284 0 "Frau" "Biologe" 54 35 15
3285 0 "Frau" "Biologe" 50 31 0
3286 0 "Frau" "Biologe" 47 28 14
3287 0 "Mann" "Biologe" 38 18 22
3288 0 "Frau" "Biologe" 59 40 23
3289 0 "Frau" "Biologe" 45 26 5
3290 0 "Frau" "Biologe" 38 19 1
3291 0 "Frau" "Biologe" 43 23 1
3292 0 "Mann" "Biologe" 53 34 32
3293 0 "Mann" "Biologe" 62 44 35
3294 0 "Frau" "Biologe" 36 17 42
3295 0 "Frau" "Biologe" 35 16 47
3296 0 "Frau" "Biologe" 32 13 22
3297 0 "Frau" "Biologe" 51 32 28
3298 0 "Frau" "Biologe" 60 42 6
3299 0 "Frau" "Biologe" 26 7 48
3300 0 "Frau" "Biologe" 57 38 26
3301 0 "Frau" "Biologe" 37 18 48
3302 0 "Frau" "Biologe" 55 36 15
3303 0 "Frau" "Biologe" 41 23 12
3304 1 "Frau" "Biologe" 32 13 10
3305 0 "Frau" "Biologe" 45 26 1
3306 0 "Frau" "Biologe" 57 39 24
3307 1 "Frau" "Biologe" 29 11 12
3308 0 "Mann" "Biologe" 63 43 36
3309 0 "Mann" "Biologe" 36 16 8
3310 1 "Frau" "Biologe" 27 7 16
3311 0 "Frau" "Biologe" 39 20 26
3312 0 "Mann" "Biologe" 41 22 16
3313 1 "Mann" "Biologe" 29 10 64
3314 0 "Mann" "Biologe" 42 23 18
3315 0 "Frau" "Biologe" 32 14 23
3316 0 "Frau" "Biologe" 55 36 12
3317 0 "Frau" "Biologe" 34 16 106
3318 1 "Frau" "Biologe" 27 9 86
3319 1 "Frau" "Biologe" 33 14 3
3320 0 "Frau" "Biologe" 52 32 16
3321 0 "Mann" "Biologe" 43 25 7
3322 0 "Mann" "Biologe" 30 11 9
3323 0 "Mann" "Biologe" 45 26 5
3324 0 "Mann" "Biologe" 54 34 57
3325 0 "Frau" "Biologe" 45 25 35
3326 0 "Frau" "Biologe" 25 7 24
3327 0 "Mann" "Biologe" 60 41 9
3328 0 "Frau" "Biologe" 54 34 2
3329 0 "Mann" "Biologe" 50 31 36
3330 0 "Frau" "Biologe" 48 30 6
3331 0 "Frau" "Biologe" 49 31 14
3332 0 "Frau" "Biologe" 50 31 5
3333 0 "Frau" "Biologe" 50 31 17
3334 0 "Frau" "Biologe" 36 16 47
3335 0 "Frau" "Biologe" 52 34 10
3336 0 "Frau" "Biologe" 39 21 33
3337 0 "Mann" "Biologe" 46 26 65
3338 0 "Mann" "Biologe" 44 25 13
3339 0 "Mann" "Biologe" 48 28 8
3340 0 "Mann" "Biologe" 62 43 6
3341 1 "Frau" "Biologe" 34 14 40
3342 0 "Frau" "Biologe" 48 29 51
3343 0 "Frau" "Biologe" 61 41 5
3344 0 "Mann" "Biologe" 45 27 18
3345 0 "Frau" "Biologe" 55 35 98
3346 0 "Mann" "Biologe" 51 32 30
3347 0 "Frau" "Biologe" 46 27 8
3348 0 "Frau" "Biologe" 51 32 3
3349 0 "Frau" "Biologe" 53 34 28
3350 0 "Mann" "Biologe" 38 19 10
3351 0 "Mann" "Biologe" 55 37 34
3352 0 "Mann" "Biologe" 52 32 3
3353 0 "Frau" "Biologe" 45 25 41
3354 0 "Mann" "Biologe" 42 23 63
3355 0 "Mann" "Biologe" 31 11 38
3356 0 "Frau" "Biologe" 63 43 20
3357 0 "Frau" "Biologe" 50 32 8
3358 0 "Mann" "Biologe" 52 34 4
3359 0 "Frau" "Biologe" 36 18 2
3360 0 "Mann" "Biologe" 38 20 1
3361 0 "Frau" "Biologe" 59 40 56
3362 0 "Mann" "Biologe" 50 32 0
3363 0 "Frau" "Biologe" 55 36 1
3364 0 "Frau" "Biologe" 44 25 14
3365 0 "Mann" "Biologe" 51 33 2
3366 0 "Mann" "Biologe" 33 15 1
3367 0 "Frau" "Biologe" 38 18 24
3368 0 "Frau" "Biologe" 39 20 23
3369 0 "Frau" "Biologe" 44 25 23
3370 0 "Mann" "Biologe" 43 24 6
3371 0 "Mann" "Biologe" 39 21 11
3372 0 "Mann" "Biologe" 35 15 11
3373 0 "Frau" "Biologe" 54 34 4
3374 0 "Frau" "Biologe" 56 38 64
3375 0 "Frau" "Biologe" 56 37 20
3376 0 "Frau" "Biologe" 64 44 15
3377 0 "Frau" "Biologe" 58 40 23
3378 0 "Frau" "Biologe" 51 32 73
3379 0 "Frau" "Biologe" 46 28 0
3380 0 "Frau" "Biologe" 44 26 13
3381 0 "Frau" "Biologe" 39 20 9
3382 0 "Frau" "Biologe" 27 9 41
3383 0 "Mann" "Biologe" 52 33 20
3384 0 "Frau" "Biologe" 45 25 2
3385 0 "Frau" "Biologe" 43 24 6
3386 0 "Frau" "Biologe" 33 14 7
3387 0 "Frau" "Biologe" 51 33 31
3388 0 "Frau" "Biologe" 52 32 1
3389 0 "Frau" "Biologe" 44 25 6
3390 1 "Mann" "Biologe" 29 10 21
3391 0 "Frau" "Biologe" 35 15 10
3392 0 "Frau" "Biologe" 45 26 4
3393 0 "Mann" "Biologe" 44 24 26
3394 0 "Frau" "Biologe" 48 29 30
3395 0 "Mann" "Biologe" 32 13 40
3396 0 "Mann" "Biologe" 31 13 21
3397 0 "Mann" "Biologe" 49 30 44
3398 0 "Mann" "Biologe" 43 25 23
3399 0 "Frau" "Biologe" 53 34 17
3400 0 "Frau" "Biologe" 55 36 14
3401 0 "Frau" "Biologe" 45 25 13
3402 0 "Mann" "Biologe" 47 28 0
3403 0 "Frau" "Biologe" 45 26 2
3404 0 "Frau" "Biologe" 52 33 15
3405 0 "Frau" "Biologe" 44 24 19
3406 0 "Frau" "Biologe" 59 39 31
3407 0 "Frau" "Biologe" 39 20 46
3408 0 "Mann" "Biologe" 47 28 55
3409 0 "Mann" "Biologe" 45 26 36
3410 0 "Mann" "Biologe" 47 29 17
3411 0 "Mann" "Biologe" 47 28 14
3412 0 "Mann" "Biologe" 45 27 13
3413 0 "Mann" "Biologe" 45 25 14
3414 0 "Frau" "Biologe" 43 24 20
3415 0 "Frau" "Biologe" 54 35 11
3416 0 "Frau" "Biologe" 33 14 27
3417 0 "Frau" "Biologe" 32 14 8
3418 0 "Frau" "Biologe" 40 20 1
3419 0 "Frau" "Biologe" 39 20 44
3420 0 "Frau" "Biologe" 41 22 10
3421 0 "Frau" "Biologe" 47 29 30
3422 0 "Frau" "Biologe" 37 18 0
3423 0 "Mann" "Biologe" 56 36 90
3424 0 "Frau" "Biologe" 30 11 17
3425 0 "Mann" "Biologe" 37 18 6
3426 0 "Mann" "Biologe" 50 32 17
3427 0 "Frau" "Biologe" 51 32 0
3428 0 "Frau" "Biologe" 41 22 23
3429 0 "Frau" "Biologe" 61 42 36
3430 0 "Frau" "Biologe" 57 38 8
3431 0 "Mann" "Biologe" 34 16 60
3432 0 "Frau" "Biologe" 43 25 5
3433 0 "Frau" "Biologe" 46 28 15
3434 0 "Frau" "Biologe" 33 14 20
3435 1 "Mann" "Biologe" 31 11 47
3436 0 "Frau" "Biologe" 57 39 33
3437 0 "Frau" "Biologe" 55 37 6
3438 0 "Mann" "Biologe" 32 13 28
3439 0 "Mann" "Biologe" 42 23 2
3440 0 "Frau" "Biologe" 38 19 14
3441 0 "Frau" "Biologe" 49 29 2
3442 0 "Mann" "Biologe" 47 28 30
3443 0 "Mann" "Biologe" 37 17 27
3444 0 "Frau" "Biologe" 42 22 1
3445 0 "Frau" "Biologe" 53 34 37
3446 0 "Frau" "Biologe" 56 37 31
3447 0 "Frau" "Biologe" 42 23 33
3448 0 "Mann" "Biologe" 56 37 8
3449 0 "Frau" "Biologe" 46 27 76
3450 0 "Mann" "Biologe" 45 27 7
3451 0 "Mann" "Biologe" 54 35 9
3452 0 "Mann" "Biologe" 41 23 42
3453 0 "Mann" "Biologe" 53 34 27
3454 0 "Mann" "Biologe" 54 35 87
3455 0 "Frau" "Biologe" 35 16 2
3456 0 "Mann" "Biologe" 59 39 2
3457 0 "Frau" "Biologe" 27 7 4
3458 0 "Mann" "Biologe" 47 28 38
3459 0 "Frau" "Biologe" 35 17 13
3460 0 "Frau" "Biologe" 46 27 9
3461 0 "Frau" "Biologe" 49 30 10
3462 0 "Frau" "Biologe" 42 23 112
3463 0 "Frau" "Biologe" 28 9 5
3464 0 "Frau" "Biologe" 29 10 3
3465 0 "Frau" "Biologe" 34 16 15
3466 0 "Frau" "Biologe" 47 29 0
3467 0 "Frau" "Biologe" 46 27 152
3468 0 "Frau" "Biologe" 46 27 26
3469 0 "Frau" "Biologe" 42 24 8
3470 0 "Frau" "Biologe" 49 31 33
3471 0 "Frau" "Biologe" 48 29 3
3472 0 "Frau" "Biologe" 37 18 14
3473 0 "Frau" "Biologe" 37 18 60
3474 0 "Mann" "Biologe" 26 7 39
3475 0 "Mann" "Biologe" 62 43 7
3476 0 "Frau" "Biologe" 51 32 38
3477 0 "Frau" "Biologe" 53 35 61
3478 0 "Frau" "Biologe" 50 30 27
3479 1 "Frau" "Biologe" 29 9 21
3480 1 "Frau" "Biologe" 29 11 4
3481 0 "Frau" "Biologe" 52 32 16
3482 0 "Frau" "Biologe" 49 30 34
3483 0 "Frau" "Biologe" 41 22 6
3484 0 "Mann" "Biologe" 50 31 0
3485 0 "Mann" "Biologe" 32 13 24
3486 0 "Mann" "Biologe" 44 24 87
3487 0 "Frau" "Biologe" 41 23 8
3488 0 "Mann" "Biologe" 43 24 1
3489 0 "Mann" "Biologe" 32 12 25
3490 0 "Frau" "Biologe" 49 29 26
3491 0 "Mann" "Biologe" 46 26 12
3492 0 "Frau" "Biologe" 32 14 11
3493 0 "Frau" "Biologe" 36 17 0
3494 0 "Frau" "Biologe" 41 23 26
3495 0 "Frau" "Biologe" 51 32 77
3496 0 "Mann" "Biologe" 49 30 7
3497 0 "Mann" "Biologe" 60 42 54
3498 0 "Mann" "Biologe" 28 9 15
3499 0 "Frau" "Biologe" 50 31 52
3500 0 "Mann" "Biologe" 38 20 18
